_id,coc,con,brc,brn,OC,BC,BCM,MBC,SC,SCA,ST,octl,ocal,bctl,bcal,bcmtl,bcmal,mbctl,mbcal,sctl,scal,scatl,scaal,sttl,stal
662a6fae29646f549228442e,1411,Madha Engineering College  Kundrathur  Chennai 600069,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,140.475,137.5,,132,113,,,6,6,4,1,1,0,3,1,3,1,1,0,0,0
662a6fae29646f5492284431,1411,Madha Engineering College  Kundrathur  Chennai 600069,AE,AERONAUTICAL ENGINEERING,106,91.5,,90,,,,6,6,6,1,0,0,4,1,2,0,0,0,0,0
662a6fae29646f549228442f,1411,Madha Engineering College  Kundrathur  Chennai 600069,BM,BIO MEDICAL ENGINEERING,135.5,99,,,109.5,,,5,5,5,1,1,0,4,0,3,2,0,0,0,0
662a6fae29646f5492284430,1411,Madha Engineering College  Kundrathur  Chennai 600069,BT,BIO TECHNOLOGY,96,,,,,,,3,3,4,0,1,0,3,0,3,0,0,0,0,0
662a6fae29646f5492284433,1411,Madha Engineering College  Kundrathur  Chennai 600069,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,132.5,123,,122.5,114,,,5,5,3,2,0,0,3,3,2,1,1,0,0,0
662a6fae29646f5492284434,1411,Madha Engineering College  Kundrathur  Chennai 600069,CE,CIVIL  ENGINEERING,95.5,,,,,,,4,2,4,0,1,0,3,0,1,0,0,0,0,0
662a6fae29646f5492284432,1411,Madha Engineering College  Kundrathur  Chennai 600069,CS,COMPUTER SCIENCE AND ENGINEERING,178.25,138,,114.5,96,,,8,8,7,7,0,0,6,6,3,3,1,0,1,0
662a6fae29646f5492284435,1411,Madha Engineering College  Kundrathur  Chennai 600069,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,117.5,,,115,90.5,,,6,6,5,0,1,0,3,1,3,2,0,0,0,0
662a6fae29646f5492284436,1411,Madha Engineering College  Kundrathur  Chennai 600069,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,107,93.5,,,102.5,,,5,5,4,2,0,0,2,0,2,2,1,0,0,0
662a6fae29646f5492284437,1411,Madha Engineering College  Kundrathur  Chennai 600069,IT,INFORMATION TECHNOLOGY,125.5,110,,120.5,110.5,,,6,6,4,2,1,0,3,2,3,2,0,0,1,0
662a6fae29646f5492284438,1411,Madha Engineering College  Kundrathur  Chennai 600069,ME,MECHANICAL ENGINEERING,94.5,,,,,,,5,3,3,0,0,0,3,0,2,0,1,0,0,0
662a6fae29646f549228443a,1412,Mailam Engineering College  Mailam  Villupuram District 604304,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,165.5,142.5,164.5,151.5,106.25,110.5,,10,10,9,9,1,1,7,7,5,5,2,1,0,0
662a6fae29646f5492284439,1412,Mailam Engineering College  Mailam  Villupuram District 604304,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,137,107,132.5,127,96.5,,,17,17,14,14,2,2,11,11,8,8,2,0,1,0
662a6fae29646f549228443b,1412,Mailam Engineering College  Mailam  Villupuram District 604304,CE,CIVIL  ENGINEERING,90,,,,,,,17,16,15,0,2,0,11,0,8,0,1,0,1,0
662a6fae29646f549228443c,1412,Mailam Engineering College  Mailam  Villupuram District 604304,CS,COMPUTER SCIENCE AND ENGINEERING,163.5,133.5,142.5,153.5,127,135.5,,34,34,28,28,4,4,21,21,16,16,2,1,1,0
662a6fae29646f549228443d,1412,Mailam Engineering College  Mailam  Villupuram District 604304,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,140.5,101,116.5,129.5,85,,,50,50,43,38,6,6,33,33,24,23,6,0,1,0
662a6fae29646f549228443e,1412,Mailam Engineering College  Mailam  Villupuram District 604304,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,128,89.5,127,117.5,89,112.5,,17,17,15,2,2,1,11,11,8,3,1,1,1,0
662a6fae29646f549228443f,1412,Mailam Engineering College  Mailam  Villupuram District 604304,IT,INFORMATION TECHNOLOGY,151,129.5,141.5,142.5,129,133,,22,22,19,19,2,2,14,14,10,10,2,1,1,0
662a6fae29646f5492284440,1412,Mailam Engineering College  Mailam  Villupuram District 604304,ME,MECHANICAL ENGINEERING,102,92.5,,85.5,80,,,34,34,29,3,3,0,22,5,17,4,3,0,1,0
662a6fae29646f5492284441,1413,Sri Venkateswaraa College of Technology  Sirukulathur  Vadakkal Village  Pondur Post  Sriperumbudur Taluk  Kancheepuram District 602105,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,148,117,119.5,115.5,103,,,11,11,9,9,1,1,7,7,4,3,1,0,1,0
662a6fae29646f5492284442,1413,Sri Venkateswaraa College of Technology  Sirukulathur  Vadakkal Village  Pondur Post  Sriperumbudur Taluk  Kancheepuram District 602105,CS,COMPUTER SCIENCE AND ENGINEERING,149.5,123.5,117,124.5,101.5,,,15,15,15,15,2,1,10,10,9,9,2,0,0,0
662a6fae29646f5492284446,1413,Sri Venkateswaraa College of Technology  Sirukulathur  Vadakkal Village  Pondur Post  Sriperumbudur Taluk  Kancheepuram District 602105,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,126,83,,100,92,,,10,10,9,5,2,0,6,5,6,2,1,0,1,0
662a6fae29646f5492284444,1413,Sri Venkateswaraa College of Technology  Sirukulathur  Vadakkal Village  Pondur Post  Sriperumbudur Taluk  Kancheepuram District 602105,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,105,,,,,,,10,5,7,0,1,0,6,0,3,0,1,0,0,0
662a6fae29646f5492284443,1413,Sri Venkateswaraa College of Technology  Sirukulathur  Vadakkal Village  Pondur Post  Sriperumbudur Taluk  Kancheepuram District 602105,ME,MECHANICAL ENGINEERING,96,,,,,,,9,4,6,0,1,0,6,0,4,0,1,0,0,0
662a6fae29646f5492284445,1413,Sri Venkateswaraa College of Technology  Sirukulathur  Vadakkal Village  Pondur Post  Sriperumbudur Taluk  Kancheepuram District 602105,SC,Computer Science and Engineering (Cyber Security),142,107,,113,112,,,11,11,10,8,1,0,7,7,4,1,1,0,1,0
662a6fae29646f5492284448,1414,Prince Shri Venkateshwara  Padmavathy Engineering College  (Autonomous) Ponmar  Chennai 600048,CE,CIVIL  ENGINEERING,139.5,128,,135,132.695,,,5,5,4,1,1,0,4,4,3,1,1,0,0,0
662a6fae29646f5492284447,1414,Prince Shri Venkateshwara  Padmavathy Engineering College  (Autonomous) Ponmar  Chennai 600048,CS,COMPUTER SCIENCE AND ENGINEERING,193.5,186.45,182.5,186.33,176.8,80.5,,10,10,10,10,2,2,7,7,4,4,1,1,0,0
662a6fae29646f5492284449,1414,Prince Shri Venkateshwara  Padmavathy Engineering College  (Autonomous) Ponmar  Chennai 600048,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,149.5,129,128,124.5,103.5,,,22,22,19,19,3,3,13,13,11,6,2,0,0,0
662a6fae29646f549228444a,1414,Prince Shri Venkateshwara  Padmavathy Engineering College  (Autonomous) Ponmar  Chennai 600048,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,145.5,118.5,,110,,,,6,6,4,4,0,0,4,4,3,0,1,0,0,0
662a6fae29646f549228444b,1414,Prince Shri Venkateshwara  Padmavathy Engineering College  (Autonomous) Ponmar  Chennai 600048,IT,INFORMATION TECHNOLOGY,184,179.5,178.6,174.56,169.095,,99,11,11,9,9,1,1,8,8,5,5,0,0,1,1
662a6fae29646f549228444c,1414,Prince Shri Venkateshwara  Padmavathy Engineering College  (Autonomous) Ponmar  Chennai 600048,ME,MECHANICAL ENGINEERING,142.5,91,,133.5,134.99,101.5,,11,11,9,8,1,0,6,4,6,4,1,1,1,0
662a6fae29646f549228444d,1415,T S M Jain College of Technology  Melur Village  Kallakurichi District 606201,CE,CIVIL  ENGINEERING,85.75,,,,,,,11,2,9,0,1,0,7,0,5,0,1,0,1,0
662a6fae29646f549228444e,1415,T S M Jain College of Technology  Melur Village  Kallakurichi District 606201,CS,COMPUTER SCIENCE AND ENGINEERING,112,,,,,,,6,2,5,0,0,0,4,0,3,0,1,0,0,0
662a6fae29646f549228444f,1415,T S M Jain College of Technology  Melur Village  Kallakurichi District 606201,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,,,,,,,,5,0,5,0,1,0,4,0,3,0,0,0,0,0
662a6fae29646f5492284450,1415,T S M Jain College of Technology  Melur Village  Kallakurichi District 606201,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,98,,,,,,,11,1,10,0,1,0,7,0,4,0,1,0,1,0
662a6fae29646f5492284452,1415,T S M Jain College of Technology  Melur Village  Kallakurichi District 606201,ME,MECHANICAL ENGINEERING,,,,,,,,10,0,9,0,2,0,7,0,6,0,1,0,0,0
662a6fae29646f5492284451,1416,Jaya Sakthi Engineering College  Thirunindravur  Chennai 602024,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,108.5,91,,,90.5,,,15,15,13,5,2,0,9,0,8,3,2,0,0,0
662a6fae29646f5492284453,1416,Jaya Sakthi Engineering College  Thirunindravur  Chennai 602024,BM,BIO MEDICAL ENGINEERING,93,82,,,,,,15,15,13,1,1,0,11,0,8,0,1,0,0,0
662a6fae29646f5492284456,1416,Jaya Sakthi Engineering College  Thirunindravur  Chennai 602024,CS,COMPUTER SCIENCE AND ENGINEERING,122,98.5,,89.5,104,,95.5,14,14,11,5,2,0,10,6,6,3,1,0,1,1
662a6fae29646f5492284454,1416,Jaya Sakthi Engineering College  Thirunindravur  Chennai 602024,ME,MECHANICAL ENGINEERING,90,,,,,,,16,3,13,0,2,0,9,0,7,0,2,0,0,0
662a6fae29646f5492284455,1416,Jaya Sakthi Engineering College  Thirunindravur  Chennai 602024,PH,PHARMACEUTICAL TECHNOLOGY,87.5,,,,,,,15,11,13,0,2,0,10,0,8,0,0,0,1,0
662a6fae29646f5492284457,1416,Jaya Sakthi Engineering College  Thirunindravur  Chennai 602024,SC,Computer Science and Engineering (Cyber Security),80,,,,,,,14,7,12,0,1,0,9,0,7,0,2,0,0,0
662a6fae29646f5492284458,1419,Sri Sai Ram Enginering College (Autonomous)  West Tambaram  Chennai 600044,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,180,173.5,172.5,168.5,143.5,97,,34,34,28,28,3,3,21,21,17,17,3,1,1,0
662a6fae29646f5492284459,1419,Sri Sai Ram Enginering College (Autonomous)  West Tambaram  Chennai 600044,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),178,171,172,167.5,138.5,111.5,140,21,21,19,19,2,2,14,14,10,10,3,3,1,1
662a6fae29646f549228445a,1419,Sri Sai Ram Enginering College (Autonomous)  West Tambaram  Chennai 600044,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,176.5,169,159.5,166,137,,,20,20,18,18,3,3,15,15,10,10,3,0,0,0
662a6fae29646f549228445b,1419,Sri Sai Ram Enginering College (Autonomous)  West Tambaram  Chennai 600044,CE,CIVIL  ENGINEERING,153,143.5,136,137.5,128.5,,,11,11,9,9,2,2,7,7,4,4,1,0,1,0
662a6fae29646f549228445c,1419,Sri Sai Ram Enginering College (Autonomous)  West Tambaram  Chennai 600044,CI,Computer Science and Engineering (Internet of Things),174,169,165.5,165.5,140.5,,,12,12,9,9,1,1,6,6,5,5,1,0,1,0
662a6fae29646f549228445d,1419,Sri Sai Ram Enginering College (Autonomous)  West Tambaram  Chennai 600044,CJ,M.Tech. Computer Science and Engineering (Integrated 5 years),175,164.5,167,156.5,140,,,10,10,9,9,2,2,8,8,5,5,1,0,0,0
662a6fae29646f549228445e,1419,Sri Sai Ram Enginering College (Autonomous)  West Tambaram  Chennai 600044,CS,COMPUTER SCIENCE AND ENGINEERING,185,179,177,176.5,149.5,128,141.5,43,43,37,37,6,6,28,28,22,22,4,4,1,1
662a6fae29646f549228445f,1419,Sri Sai Ram Enginering College (Autonomous)  West Tambaram  Chennai 600044,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,179,172.5,164.5,170,146,139,139.5,43,43,38,38,5,5,28,28,22,22,3,1,2,1
662a6fae29646f5492284460,1419,Sri Sai Ram Enginering College (Autonomous)  West Tambaram  Chennai 600044,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,169,161,149,158,127.5,,,22,22,19,19,2,2,14,14,11,11,2,0,1,0
662a6fae29646f5492284461,1419,Sri Sai Ram Enginering College (Autonomous)  West Tambaram  Chennai 600044,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,163.5,155,153.5,152,120.5,,,17,17,15,15,2,2,10,10,7,7,2,0,1,0
662a6fae29646f5492284462,1419,Sri Sai Ram Enginering College (Autonomous)  West Tambaram  Chennai 600044,IC,INSTRUMENTATION AND CONTROL ENGINEERING,155.5,152,150.5,148,121.5,,,5,5,5,5,1,1,4,4,3,3,0,0,0,0
662a6fae29646f5492284463,1419,Sri Sai Ram Enginering College (Autonomous)  West Tambaram  Chennai 600044,IT,INFORMATION TECHNOLOGY,180.5,174,174,171.5,142,110.5,,33,33,27,27,4,4,21,21,17,17,3,3,0,0
662a6fae29646f5492284464,1419,Sri Sai Ram Enginering College (Autonomous)  West Tambaram  Chennai 600044,ME,MECHANICAL ENGINEERING,158,147.5,138.5,138.5,115,113,,22,22,18,18,2,2,15,15,10,10,3,3,0,0
662a6fae29646f5492284465,1419,Sri Sai Ram Enginering College (Autonomous)  West Tambaram  Chennai 600044,MU,MECHANICAL AND AUTOMATION ENGINEERING,151.5,142.5,,130,104,,,11,11,10,10,0,0,7,7,5,5,1,0,1,0
662a6fae29646f5492284466,1420,Tagore Engineering College  Rathnamangalam  Vandalur Post  Chennai 600048,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,150,123,135,121,110,,,10,10,10,10,1,1,8,8,5,5,0,0,1,0
662a6fae29646f5492284467,1420,Tagore Engineering College  Rathnamangalam  Vandalur Post  Chennai 600048,AE,AERONAUTICAL ENGINEERING,108.5,106,107.5,,91.5,,,7,7,5,1,1,1,4,0,3,1,1,0,0,0
662a6fae29646f5492284468,1420,Tagore Engineering College  Rathnamangalam  Vandalur Post  Chennai 600048,CS,COMPUTER SCIENCE AND ENGINEERING,141,122.5,119,126.5,115,,118,21,21,18,18,3,3,14,14,10,10,2,0,1,1
662a6fae29646f5492284469,1420,Tagore Engineering College  Rathnamangalam  Vandalur Post  Chennai 600048,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,140,110.5,,119.5,106,,,11,11,10,10,1,0,7,6,5,4,1,0,0,0
662a6fae29646f549228446a,1420,Tagore Engineering College  Rathnamangalam  Vandalur Post  Chennai 600048,IT,INFORMATION TECHNOLOGY,150,129,144,116.5,119,,,11,11,10,10,1,1,6,6,5,5,1,0,1,0
662a6fae29646f549228446b,1420,Tagore Engineering College  Rathnamangalam  Vandalur Post  Chennai 600048,ME,MECHANICAL ENGINEERING,119.5,94.5,115.5,104.5,105,,,7,7,5,4,1,1,4,2,4,1,1,0,0,0
662a6fae29646f549228446c,1421,V R S College of Engineering and Technology  Arasur  Villupuram District 607107,CE,CIVIL  ENGINEERING,85,,,,,,,17,17,14,0,2,0,10,0,9,0,2,0,0,0
662a6fae29646f549228446d,1421,V R S College of Engineering and Technology  Arasur  Villupuram District 607107,CS,COMPUTER SCIENCE AND ENGINEERING,137.5,98,122,125.5,121,,,28,28,24,21,4,4,18,18,14,14,3,0,0,0
662a6fae29646f5492284470,1421,V R S College of Engineering and Technology  Arasur  Villupuram District 607107,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,122.5,100.5,119.5,104,116,,,17,17,15,4,2,1,11,11,8,8,1,0,1,0
662a6fae29646f549228446e,1421,V R S College of Engineering and Technology  Arasur  Villupuram District 607107,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,108.5,101,107.5,90.5,84,,,16,16,14,1,2,1,12,10,8,5,2,0,1,0
662a6fae29646f5492284471,1421,V R S College of Engineering and Technology  Arasur  Villupuram District 607107,ME,MECHANICAL ENGINEERING,82,,,,,,,34,30,29,0,3,0,22,0,16,0,3,0,1,0
662a6fae29646f549228446f,1422,SRM Valliammai Engineering College (Autonomous)  Kattankulathur  Chennai 603203,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,179.5,174,176,176,157,139.5,,9,9,8,8,1,1,6,6,3,3,1,1,0,0
662a6fae29646f5492284473,1422,SRM Valliammai Engineering College (Autonomous)  Kattankulathur  Chennai 603203,AG,AGRICULTURAL ENGINEERING,132,91.5,115,104,119.5,,,18,18,15,6,1,1,10,10,8,3,1,0,1,0
662a6fae29646f5492284472,1422,SRM Valliammai Engineering College (Autonomous)  Kattankulathur  Chennai 603203,CE,CIVIL  ENGINEERING,144.5,136.5,135,123,91,103.5,,8,8,7,7,1,1,5,5,5,5,1,1,0,0
662a6fae29646f5492284474,1422,SRM Valliammai Engineering College (Autonomous)  Kattankulathur  Chennai 603203,CS,COMPUTER SCIENCE AND ENGINEERING,180.5,171.5,168.5,170.5,145.5,132.5,114.5,24,24,20,20,3,3,17,17,12,12,2,2,1,1
662a6fae29646f5492284475,1422,SRM Valliammai Engineering College (Autonomous)  Kattankulathur  Chennai 603203,CY,Cyber Security,173.5,167.5,172.46,166,148,107.5,,8,8,7,7,1,1,6,6,4,4,1,1,0,0
662a6fae29646f5492284476,1422,SRM Valliammai Engineering College (Autonomous)  Kattankulathur  Chennai 603203,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,170.5,164,168,162.5,136,82,110.5,25,25,21,21,3,3,16,16,12,12,3,1,1,1
662a6fae29646f5492284477,1422,SRM Valliammai Engineering College (Autonomous)  Kattankulathur  Chennai 603203,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,161.5,150.5,155,149,129,,,13,13,11,11,2,2,7,7,6,6,1,0,1,0
662a6fae29646f5492284478,1422,SRM Valliammai Engineering College (Autonomous)  Kattankulathur  Chennai 603203,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,153.5,141,150.5,144.5,123.5,,,15,15,12,12,1,1,9,9,7,7,1,0,0,0
662a6fae29646f5492284479,1422,SRM Valliammai Engineering College (Autonomous)  Kattankulathur  Chennai 603203,IT,INFORMATION TECHNOLOGY,176,171,174,168.5,142.5,139.5,118,17,17,14,14,2,2,11,11,8,8,2,2,1,1
662a6fae29646f549228447a,1422,SRM Valliammai Engineering College (Autonomous)  Kattankulathur  Chennai 603203,MD,MEDICAL ELECTRONICS ENGINEERING,141.5,128,138.5,123,99,123,,12,12,12,12,1,1,9,9,6,6,1,1,0,0
662a6fae29646f549228447b,1422,SRM Valliammai Engineering College (Autonomous)  Kattankulathur  Chennai 603203,ME,MECHANICAL ENGINEERING,149.5,138.5,148,131,108.5,,,12,12,11,11,1,1,8,8,7,7,1,0,1,0
662a6fae29646f549228447c,1423,Asan Memorial College of Engineering and Technology Chengalpattu-603 001.,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,133,101.5,,107,,,,8,8,6,5,0,0,6,6,4,0,1,0,1,0
662a6fae29646f549228447d,1423,Asan Memorial College of Engineering and Technology Chengalpattu-603 001.,CS,COMPUTER SCIENCE AND ENGINEERING,134,112,,124,,,,8,8,7,6,1,0,6,6,4,0,1,0,0,0
662a6fae29646f549228447e,1423,Asan Memorial College of Engineering and Technology Chengalpattu-603 001.,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,114,,,112.5,,,,4,4,4,0,1,0,2,2,2,0,1,0,0,0
662a6fae29646f549228447f,1423,Asan Memorial College of Engineering and Technology Chengalpattu-603 001.,IT,INFORMATION TECHNOLOGY,127.5,94.5,,100.5,,,,8,8,7,1,1,0,5,5,4,0,1,0,0,0
662a6fae29646f5492284480,1423,Asan Memorial College of Engineering and Technology Chengalpattu-603 001.,ME,MECHANICAL ENGINEERING,95,,92.5,92,,,,5,5,4,0,1,1,3,2,1,0,0,0,0,0
662a6fae29646f5492284483,1423,Asan Memorial College of Engineering and Technology Chengalpattu-603 001.,RM,ROBOTICS AND AUTOMATION,,,,,,,,5,0,4,0,0,0,2,0,3,0,0,0,0,0
662a6fae29646f5492284481,1424,Dhaanish Ahmed College of Engineering  Padappai  Chennai 601301,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,140.5,94,138.5,105.5,,,,21,21,17,15,1,1,13,5,9,0,2,0,1,0
662a6fae29646f5492284484,1424,Dhaanish Ahmed College of Engineering  Padappai  Chennai 601301,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,128.5,103.5,123.5,124,,,,8,8,8,5,1,1,5,2,4,0,1,0,1,0
662a6fae29646f5492284482,1424,Dhaanish Ahmed College of Engineering  Padappai  Chennai 601301,CS,COMPUTER SCIENCE AND ENGINEERING,132,105.5,128.5,102.5,104,,,22,22,20,14,2,2,15,13,11,3,1,0,0,0
662a6fae29646f5492284486,1424,Dhaanish Ahmed College of Engineering  Padappai  Chennai 601301,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,132.5,94,131.5,89,116,,,14,14,12,5,2,2,9,8,6,1,1,0,1,0
662a6fae29646f5492284485,1424,Dhaanish Ahmed College of Engineering  Padappai  Chennai 601301,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,95,,,,,,,9,9,6,0,1,0,6,0,4,0,1,0,0,0
662a6fae29646f5492284487,1424,Dhaanish Ahmed College of Engineering  Padappai  Chennai 601301,ME,MECHANICAL ENGINEERING,104.5,,91,,,,,8,8,7,0,1,1,6,0,4,0,1,0,0,0
662a6fae29646f5492284488,1424,Dhaanish Ahmed College of Engineering  Padappai  Chennai 601301,PE,PETROLEUM ENGINEERING,110,98,108.5,,,,,8,8,7,1,1,1,5,0,5,0,1,0,0,0
662a6fae29646f5492284489,1424,Dhaanish Ahmed College of Engineering  Padappai  Chennai 601301,RM,ROBOTICS AND AUTOMATION,127,100.5,124.5,,88,,,8,8,7,2,1,1,5,0,5,5,1,0,0,0
662a6fae29646f549228448a,1426,Sri Ramanujar Engineering College  Vandalur  Kolappakkam  Chennai 600127,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,90.5,,,,,,,11,8,9,0,1,0,7,0,6,0,1,0,0,0
662a6fae29646f549228448b,1426,Sri Ramanujar Engineering College  Vandalur  Kolappakkam  Chennai 600127,CS,COMPUTER SCIENCE AND ENGINEERING,102.5,89,,,,,,17,17,13,2,2,0,10,0,7,0,2,0,1,0
